"","title","writer","written","rating","word","sentiment_bayes"
"33321","Security needs sorting out","sarahhcfe","Jun 2019",4,"queue","unknown"
"33322","Security needs sorting out","sarahhcfe","Jun 2019",4,"security","unknown"
"33323","Security needs sorting out","sarahhcfe","Jun 2019",4,"time","unknown"
"33324","Security needs sorting out","sarahhcfe","Jun 2019",4,"walk","joy"
"33325","Security needs sorting out","sarahhcfe","Jun 2019",4,"front","unknown"
"33326","Security needs sorting out","sarahhcfe","Jun 2019",4,"door","unknown"
"33327","Security needs sorting out","sarahhcfe","Jun 2019",4,"security","unknown"
"33328","Great Visit for a rainy day","Paul184","Jun 2019",4,"visited","unknown"
"33329","Great Visit for a rainy day","Paul184","Jun 2019",4,"british","unknown"
"33330","Great Visit for a rainy day","Paul184","Jun 2019",4,"museum","unknown"
"33331","Great Visit for a rainy day","Paul184","Jun 2019",4,"rainy","unknown"
"33332","Great Visit for a rainy day","Paul184","Jun 2019",4,"morning","unknown"
"33333","Great Visit for a rainy day","Paul184","Jun 2019",4,"visit","unknown"
"33334","Great Visit for a rainy day","Paul184","Jun 2019",4,"london","unknown"
"33335","Great Visit for a rainy day","Paul184","Jun 2019",4,"honest","unknown"
"33336","Great Visit for a rainy day","Paul184","Jun 2019",4,"easily","unknown"
"33337","Great Visit for a rainy day","Paul184","Jun 2019",4,"spend","unknown"
"33338","Great Visit for a rainy day","Paul184","Jun 2019",4,"day","unknown"
"33339","Great Visit for a rainy day","Paul184","Jun 2019",4,"enormous","unknown"
"33340","Great Visit for a rainy day","Paul184","Jun 2019",4,"exhibits","unknown"
"33341","Great Visit for a rainy day","Paul184","Jun 2019",4,"view","unknown"
"33342","Great Visit for a rainy day","Paul184","Jun 2019",4,"day","unknown"
"33343","Great Visit for a rainy day","Paul184","Jun 2019",4,"enjoyed","unknown"
"33344","Great Visit for a rainy day","Paul184","Jun 2019",4,"visit","unknown"
"33345","So much to see at British Museum!","T.Wong","Jun 2019",5,"museum","unknown"
"33346","So much to see at British Museum!","T.Wong","Jun 2019",5,"prioritize","unknown"
"33347","So much to see at British Museum!","T.Wong","Jun 2019",5,"beautiful","unknown"
"33348","So much to see at British Museum!","T.Wong","Jun 2019",5,"building","unknown"
"33349","So much to see at British Museum!","T.Wong","Jun 2019",5,"visitors","unknown"
"33350","So much to see at British Museum!","T.Wong","Jun 2019",5,"mid","unknown"
"33351","So much to see at British Museum!","T.Wong","Jun 2019",5,"june","unknown"
"33352","Need more than one day","jlractive24","Jun 2019",5,"free","unknown"
"33353","Need more than one day","jlractive24","Jun 2019",5,"entry","unknown"
"33354","Need more than one day","jlractive24","Jun 2019",5,"museum","unknown"
"33355","Need more than one day","jlractive24","Jun 2019",5,"mist","unknown"
"33356","Need more than one day","jlractive24","Jun 2019",5,"comprehensive","unknown"
"33357","Need more than one day","jlractive24","Jun 2019",5,"museum","unknown"
"33358","Need more than one day","jlractive24","Jun 2019",5,"visited","unknown"
"33359","Need more than one day","jlractive24","Jun 2019",5,"museum","unknown"
"33360","Need more than one day","jlractive24","Jun 2019",5,"offer","unknown"
"33361","Need more than one day","jlractive24","Jun 2019",5,"day","unknown"
"33362","Need more than one day","jlractive24","Jun 2019",5,"plenty","unknown"
"33363","Need more than one day","jlractive24","Jun 2019",5,"cafes","unknown"
"33364","Need more than one day","jlractive24","Jun 2019",5,"break","unknown"
"33365","Need more than one day","jlractive24","Jun 2019",5,"levels","unknown"
"33366","Afternoon in the British Museum","Marincpa","Jun 2019",5,"stand","unknown"
"33367","Afternoon in the British Museum","Marincpa","Jun 2019",5,"museum","unknown"
"33368","Afternoon in the British Museum","Marincpa","Jun 2019",5,"greek","unknown"
"33369","Afternoon in the British Museum","Marincpa","Jun 2019",5,"egyptian","unknown"
"33370","Afternoon in the British Museum","Marincpa","Jun 2019",5,"statutes","unknown"
"33371","Afternoon in the British Museum","Marincpa","Jun 2019",5,"monuments","unknown"
"33372","Afternoon in the British Museum","Marincpa","Jun 2019",5,"awesome","unknown"
"33373","Afternoon in the British Museum","Marincpa","Jun 2019",5,"afternoon","unknown"
"33374","Afternoon in the British Museum","Marincpa","Jun 2019",5,"days","unknown"
"33375","Afternoon in the British Museum","Marincpa","Jun 2019",5,"exhibits","unknown"
"33376","What can you say, It's the British Museum!!","Charles A","Jun 2019",5,"guide","unknown"
"33377","What can you say, It's the British Museum!!","Charles A","Jun 2019",5,"craig","unknown"
"33378","What can you say, It's the British Museum!!","Charles A","Jun 2019",5,"tour","unknown"
"33379","What can you say, It's the British Museum!!","Charles A","Jun 2019",5,"missed","unknown"
"33380","Antiquities and Crowds","Insatiable891","Jun 2019",4,"british","unknown"
"33381","Antiquities and Crowds","Insatiable891","Jun 2019",4,"museum","unknown"
"33382","Antiquities and Crowds","Insatiable891","Jun 2019",4,"scheduled","unknown"
"33383","Antiquities and Crowds","Insatiable891","Jun 2019",4,"minute","unknown"
"33384","Antiquities and Crowds","Insatiable891","Jun 2019",4,"highlights","unknown"
"33385","Antiquities and Crowds","Insatiable891","Jun 2019",4,"tour","unknown"
"33386","Antiquities and Crowds","Insatiable891","Jun 2019",4,"arrived","unknown"
"33387","Antiquities and Crowds","Insatiable891","Jun 2019",4,"earlier","unknown"
"33388","Antiquities and Crowds","Insatiable891","Jun 2019",4,"scheduled","unknown"
"33389","Antiquities and Crowds","Insatiable891","Jun 2019",4,"time","unknown"
"33390","Antiquities and Crowds","Insatiable891","Jun 2019",4,"roam","unknown"
"33391","Antiquities and Crowds","Insatiable891","Jun 2019",4,"minutes","unknown"
"33392","Antiquities and Crowds","Insatiable891","Jun 2019",4,"tour","unknown"
"33393","Antiquities and Crowds","Insatiable891","Jun 2019",4,"headphones","unknown"
"33394","Antiquities and Crowds","Insatiable891","Jun 2019",4,"museum","unknown"
"33395","Antiquities and Crowds","Insatiable891","Jun 2019",4,"docent","unknown"
"33396","Antiquities and Crowds","Insatiable891","Jun 2019",4,"versed","unknown"
"33397","Manga— Challenging exhibition for the uninitiated","Boudin882","Jun 2019",4,"supposed","unknown"
"33398","Manga— Challenging exhibition for the uninitiated","Boudin882","Jun 2019",4,"major","unknown"
"33399","Manga— Challenging exhibition for the uninitiated","Boudin882","Jun 2019",4,"exhibitions","unknown"
"33400","Manga— Challenging exhibition for the uninitiated","Boudin882","Jun 2019",4,"introduction","unknown"
"33401","Manga— Challenging exhibition for the uninitiated","Boudin882","Jun 2019",4,"integral","unknown"
"33402","Manga— Challenging exhibition for the uninitiated","Boudin882","Jun 2019",4,"japanese","unknown"
"33403","Manga— Challenging exhibition for the uninitiated","Boudin882","Jun 2019",4,"cultural","unknown"
"33404","Manga— Challenging exhibition for the uninitiated","Boudin882","Jun 2019",4,"life","unknown"
"33405","Manga— Challenging exhibition for the uninitiated","Boudin882","Jun 2019",4,"previous","unknown"
"33406","Manga— Challenging exhibition for the uninitiated","Boudin882","Jun 2019",4,"difficult","unknown"
"33407","Manga— Challenging exhibition for the uninitiated","Boudin882","Jun 2019",4,"pull","unknown"
"33408","Manga— Challenging exhibition for the uninitiated","Boudin882","Jun 2019",4,"visits","unknown"
"33409","Beautiful and interesting","majlinda86","Jun 2019",5,"lot","unknown"
"33410","Beautiful and interesting","majlinda86","Jun 2019",5,"beautiful","unknown"
"33411","Beautiful and interesting","majlinda86","Jun 2019",5,"hall","unknown"
"33412","Beautiful and interesting","majlinda86","Jun 2019",5,"people","unknown"
"33413","Beautiful and interesting","majlinda86","Jun 2019",5,"nice","unknown"
"33414","Beautiful and interesting","majlinda86","Jun 2019",5,"restaurant","unknown"
"33415","Beautiful and interesting","majlinda86","Jun 2019",5,"middle","unknown"
"33416","Beautiful and interesting","majlinda86","Jun 2019",5,"staff","unknown"
"33417","Outstanding Structure","Mayra Vasconcellos","Jun 2019",5,"fantastic","surprise"
"33418","Outstanding Structure","Mayra Vasconcellos","Jun 2019",5,"visit","unknown"
"33419","Outstanding Structure","Mayra Vasconcellos","Jun 2019",5,"london","unknown"
"33420","Outstanding Structure","Mayra Vasconcellos","Jun 2019",5,"splendid","unknown"
"33421","Outstanding Structure","Mayra Vasconcellos","Jun 2019",5,"family","unknown"
"33422","Outstanding Structure","Mayra Vasconcellos","Jun 2019",5,"friends","unknown"
"33423","Outstanding Structure","Mayra Vasconcellos","Jun 2019",5,"athens","unknown"
"33424","Outstanding Structure","Mayra Vasconcellos","Jun 2019",5,"visit","unknown"
"33425","Outstanding Structure","Mayra Vasconcellos","Jun 2019",5,"museum","unknown"
"33426","Outstanding Structure","Mayra Vasconcellos","Jun 2019",5,"visit","unknown"
"33427","Edward Munch: love and angst","dondutta","Jun 2019",5,"brilliant","unknown"
"33428","Edward Munch: love and angst","dondutta","Jun 2019",5,"exhibition","unknown"
"33429","Edward Munch: love and angst","dondutta","Jun 2019",5,"bm","unknown"
"33430","Edward Munch: love and angst","dondutta","Jun 2019",5,"enjoyed","unknown"
"33431","Edward Munch: love and angst","dondutta","Jun 2019",5,"beautiful","unknown"
"33432","Edward Munch: love and angst","dondutta","Jun 2019",5,"collection","unknown"
"33433","Edward Munch: love and angst","dondutta","Jun 2019",5,"munch’s","unknown"
"33434","Edward Munch: love and angst","dondutta","Jun 2019",5,"paintings","unknown"
"33435","Edward Munch: love and angst","dondutta","Jun 2019",5,"etchings","unknown"
"33436","Edward Munch: love and angst","dondutta","Jun 2019",5,"including","unknown"
"33437","Edward Munch: love and angst","dondutta","Jun 2019",5,"munch’s","unknown"
"33438","Edward Munch: love and angst","dondutta","Jun 2019",5,"famous","unknown"
"33439","Edward Munch: love and angst","dondutta","Jun 2019",5,"scream","joy"
"33440","Edward Munch: love and angst","dondutta","Jun 2019",5,"portrayal","unknown"
"33441","Edward Munch: love and angst","dondutta","Jun 2019",5,"emotions","unknown"
"33442","Edward Munch: love and angst","dondutta","Jun 2019",5,"unmatched","unknown"
"33443","Edward Munch: love and angst","dondutta","Jun 2019",5,"worth","unknown"
"33444","Edward Munch: love and angst","dondutta","Jun 2019",5,"visit","unknown"
"33445","Edward Munch: love and angst","dondutta","Jun 2019",5,"july","unknown"
"33446","A historians dream","Cheryl","Jun 2019",5,"impressed","unknown"
"33447","A historians dream","Cheryl","Jun 2019",5,"museum","unknown"
"33448","A historians dream","Cheryl","Jun 2019",5,"offer","unknown"
"33449","A historians dream","Cheryl","Jun 2019",5,"daughter","unknown"
"33450","A historians dream","Cheryl","Jun 2019",5,"finished","unknown"
"33451","A historians dream","Cheryl","Jun 2019",5,"taking","unknown"
"33452","A historians dream","Cheryl","Jun 2019",5,"greek","unknown"
"33453","A historians dream","Cheryl","Jun 2019",5,"history","unknown"
"33454","A historians dream","Cheryl","Jun 2019",5,"class","unknown"
"33455","A historians dream","Cheryl","Jun 2019",5,"loved","unknown"
"33456","A historians dream","Cheryl","Jun 2019",5,"artifacts","unknown"
"33457","A historians dream","Cheryl","Jun 2019",5,"learning","unknown"
"33458","A historians dream","Cheryl","Jun 2019",5,"offer","unknown"
"33459","A historians dream","Cheryl","Jun 2019",5,"free","unknown"
"33460","A historians dream","Cheryl","Jun 2019",5,"donation","unknown"
"33461","A historians dream","Cheryl","Jun 2019",5,"worthwhile","unknown"
"33462","Didn't care for it","RCIT","Jun 2019",2,"heard","unknown"
"33463","Didn't care for it","RCIT","Jun 2019",2,"museum","unknown"
"33464","Didn't care for it","RCIT","Jun 2019",2,"excited","unknown"
"33465","Didn't care for it","RCIT","Jun 2019",2,"poorly","unknown"
"33466","Didn't care for it","RCIT","Jun 2019",2,"displayed","unknown"
"33467","Didn't care for it","RCIT","Jun 2019",2,"unimaginative","unknown"
"33468","Didn't care for it","RCIT","Jun 2019",2,"museums","unknown"
"33469","Didn't care for it","RCIT","Jun 2019",2,"ive","unknown"
"33470","Didn't care for it","RCIT","Jun 2019",2,"discount","unknown"
"33471","Didn't care for it","RCIT","Jun 2019",2,"buying","unknown"
"33472","Didn't care for it","RCIT","Jun 2019",2,"glass","unknown"
"33473","Didn't care for it","RCIT","Jun 2019",2,"display","unknown"
"33474","Didn't care for it","RCIT","Jun 2019",2,"shoved","unknown"
"33475","Didn't care for it","RCIT","Jun 2019",2,"boring","unknown"
"33476","Didn't care for it","RCIT","Jun 2019",2,"displays","unknown"
"33477","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"free","unknown"
"33478","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"donation","unknown"
"33479","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"encouraged","unknown"
"33480","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"visit","unknown"
"33481","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"core","unknown"
"33482","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"museum","unknown"
"33483","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"additional","unknown"
"33484","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"prices","unknown"
"33485","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"booking","unknown"
"33486","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"recommended","unknown"
"33487","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"advance","unknown"
"33488","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"exhibition","unknown"
"33489","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"moment","unknown"
"33490","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"popular","unknown"
"33491","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"rosetta","unknown"
"33492","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"stone","unknown"
"33493","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"worth","unknown"
"33494","Impressive collection and building, if you like the content","Vanya","Jun 2019",4,"visiting","unknown"
"33495","Well worth the visit ","TeresaMancheater","Jun 2019",5,"visited","unknown"
"33496","Well worth the visit ","TeresaMancheater","Jun 2019",5,"museum","unknown"
"33497","Well worth the visit ","TeresaMancheater","Jun 2019",5,"chose","unknown"
"33498","Well worth the visit ","TeresaMancheater","Jun 2019",5,"personal","unknown"
"33499","Well worth the visit ","TeresaMancheater","Jun 2019",5,"guide","unknown"
"33500","Well worth the visit ","TeresaMancheater","Jun 2019",5,"guide","unknown"
"33501","Well worth the visit ","TeresaMancheater","Jun 2019",5,"visit","unknown"
"33502","Well worth the visit ","TeresaMancheater","Jun 2019",5,"fantastic","surprise"
"33503","Well worth the visit ","TeresaMancheater","Jun 2019",5,"mind","unknown"
"33504","Well worth the visit ","TeresaMancheater","Jun 2019",5,"blowing","unknown"
"33505","Well worth the visit ","TeresaMancheater","Jun 2019",5,"personal","unknown"
"33506","Well worth the visit ","TeresaMancheater","Jun 2019",5,"guide","unknown"
"33507","Well worth the visit ","TeresaMancheater","Jun 2019",5,"ample","unknown"
"33508","Well worth the visit ","TeresaMancheater","Jun 2019",5,"information","unknown"
"33509","Well worth the visit ","TeresaMancheater","Jun 2019",5,"understand","unknown"
"33510","Well worth the visit ","TeresaMancheater","Jun 2019",5,"true","unknown"
"33511","Well worth the visit ","TeresaMancheater","Jun 2019",5,"meaning","unknown"
"33512","Well worth the visit ","TeresaMancheater","Jun 2019",5,"british","unknown"
"33513","Well worth the visit ","TeresaMancheater","Jun 2019",5,"museum","unknown"
"33514","Well worth the visit ","TeresaMancheater","Jun 2019",5,"magnet","unknown"
"33515","Well worth the visit ","TeresaMancheater","Jun 2019",5,"discovery","unknown"
"33516","Well worth the visit ","TeresaMancheater","Jun 2019",5,"human","unknown"
"33517","Museum is nice","Usha S","Jun 2019",3,"disability","unknown"
"33518","Museum is nice","Usha S","Jun 2019",3,"friendly","joy"
"33519","Museum is nice","Usha S","Jun 2019",3,"washrooms","unknown"
"33520","Museum is nice","Usha S","Jun 2019",3,"stories","unknown"
"33521","Museum is nice","Usha S","Jun 2019",3,"wheelchair","unknown"
"33522","Museum is nice","Usha S","Jun 2019",3,"elevator","unknown"
"33523","Museum is nice","Usha S","Jun 2019",3,"front","unknown"
"33524","Museum is nice","Usha S","Jun 2019",3,"entrance","joy"
"33525","Museum is nice","Usha S","Jun 2019",3,"helped","unknown"
"33526","Almost TOO MUCH!","Sara B","Jun 2019",4,"nice","unknown"
"33527","Almost TOO MUCH!","Sara B","Jun 2019",4,"layout","unknown"
"33528","Almost TOO MUCH!","Sara B","Jun 2019",4,"nice","unknown"
"33529","Almost TOO MUCH!","Sara B","Jun 2019",4,"exhibits","unknown"
"33530","Almost TOO MUCH!","Sara B","Jun 2019",4,"lots","unknown"
"33531","Almost TOO MUCH!","Sara B","Jun 2019",4,"information","unknown"
"33532","Almost TOO MUCH!","Sara B","Jun 2019",4,"process","unknown"
"33533","Almost TOO MUCH!","Sara B","Jun 2019",4,"short","unknown"
"33534","Almost TOO MUCH!","Sara B","Jun 2019",4,"amount","unknown"
"33535","Almost TOO MUCH!","Sara B","Jun 2019",4,"time","unknown"
"33536","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"fantastic","surprise"
"33537","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"museum","unknown"
"33538","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"proud","joy"
"33539","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"specific","unknown"
"33540","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"trip","unknown"
"33541","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"egyptian","unknown"
"33542","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"granddaughter","unknown"
"33543","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"project","unknown"
"33544","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"busy","unknown"
"33545","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"ground","unknown"
"33546","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"floor","unknown"
"33547","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"children","unknown"
"33548","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"scolded","unknown"
"33549","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"touching","unknown"
"33550","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"stone","unknown"
"33551","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"coffin","unknown"
"33552","Trip with the Granchildren","Keith/Rebecca","Jun 2019",3,"signage","unknown"
"33553","A wonderful place to visit in London","SamuelBooth1997","Jun 2019",5,"british","unknown"
"33554","A wonderful place to visit in London","SamuelBooth1997","Jun 2019",5,"museum","unknown"
"33555","A wonderful place to visit in London","SamuelBooth1997","Jun 2019",5,"times","unknown"
"33556","A wonderful place to visit in London","SamuelBooth1997","Jun 2019",5,"count","unknown"
"33557","A wonderful place to visit in London","SamuelBooth1997","Jun 2019",5,"hands","unknown"
"33558","A wonderful place to visit in London","SamuelBooth1997","Jun 2019",5,"recommend","unknown"
"33559","A wonderful place to visit in London","SamuelBooth1997","Jun 2019",5,"love","joy"
"33560","A wonderful place to visit in London","SamuelBooth1997","Jun 2019",5,"museums","unknown"
"33561","A wonderful place to visit in London","SamuelBooth1997","Jun 2019",5,"top","surprise"
"33562","A wonderful place to visit in London","SamuelBooth1997","Jun 2019",5,"list","unknown"
"33563","British Museum","PHINFAN70","Jun 2019",5,"museum","unknown"
"33564","British Museum","PHINFAN70","Jun 2019",5,"mummy","unknown"
"33565","British Museum","PHINFAN70","Jun 2019",5,"exhibit","unknown"
"33566","British Museum","PHINFAN70","Jun 2019",5,"fascinating","joy"
"33567","British Museum","PHINFAN70","Jun 2019",5,"history","unknown"
"33568","British Museum","PHINFAN70","Jun 2019",5,"detail","unknown"
"33569","British Museum","PHINFAN70","Jun 2019",5,"special","unknown"
"33570","British Museum","PHINFAN70","Jun 2019",5,"exhibits","unknown"
"33571","British Museum","PHINFAN70","Jun 2019",5,"happen","unknown"
"33572","British Museum","PHINFAN70","Jun 2019",5,"manga","unknown"
"33573","British Museum","PHINFAN70","Jun 2019",5,"visit","unknown"
"33574","British Museum","PHINFAN70","Jun 2019",5,"teens","unknown"
"33575","British Museum","PHINFAN70","Jun 2019",5,"enjoyed","unknown"
"33576","British Museum","PHINFAN70","Jun 2019",5,"famous","unknown"
"33577","British Museum","PHINFAN70","Jun 2019",5,"rosetta","unknown"
"33578","British Museum","PHINFAN70","Jun 2019",5,"stone","unknown"
"33579","British Museum","PHINFAN70","Jun 2019",5,"museum","unknown"
"33580","British Museum","PHINFAN70","Jun 2019",5,"greek","unknown"
"33581","British Museum","PHINFAN70","Jun 2019",5,"statues","unknown"
"33582","British Museum","PHINFAN70","Jun 2019",5,"astonishing","surprise"
"33583","Not disability friendly","702juneb","Jun 2019",3,"staff","unknown"
"33584","Not disability friendly","702juneb","Jun 2019",3,"helpful","unknown"
"33585","Not disability friendly","702juneb","Jun 2019",3,"ramps","unknown"
"33586","Not disability friendly","702juneb","Jun 2019",3,"lifts","unknown"
"33587","Not disability friendly","702juneb","Jun 2019",3,"sign","unknown"
"33588","Not disability friendly","702juneb","Jun 2019",3,"posted","unknown"
"33589","Not disability friendly","702juneb","Jun 2019",3,"disabled","unknown"
"33590","Not disability friendly","702juneb","Jun 2019",3,"toilet","unknown"
"33591","Not disability friendly","702juneb","Jun 2019",3,"found","unknown"
"33592","Not disability friendly","702juneb","Jun 2019",3,"stairs","unknown"
"33593","Not disability friendly","702juneb","Jun 2019",3,"led","unknown"
"33594","Not disability friendly","702juneb","Jun 2019",3,"normal","unknown"
"33595","Not disability friendly","702juneb","Jun 2019",3,"main","unknown"
"33596","Not disability friendly","702juneb","Jun 2019",3,"complaint","unknown"
"33597","Not disability friendly","702juneb","Jun 2019",3,"wheelchair","unknown"
"33598","Not disability friendly","702juneb","Jun 2019",3,"difficulty","unknown"
"33599","Not disability friendly","702juneb","Jun 2019",3,"walking","unknown"
"33600","Not disability friendly","702juneb","Jun 2019",3,"standing","unknown"
"33601","Not disability friendly","702juneb","Jun 2019",3,"shortage","unknown"
"33602","Classic must-see muesume","mominphoenix","Jun 2019",5,"enjoyed","unknown"
"33603","Classic must-see muesume","mominphoenix","Jun 2019",5,"museum","unknown"
"33604","Classic must-see muesume","mominphoenix","Jun 2019",5,"range","unknown"
"33605","Classic must-see muesume","mominphoenix","Jun 2019",5,"exhibits","unknown"
"33606","Classic must-see muesume","mominphoenix","Jun 2019",5,"excellent","unknown"
"33607","Classic must-see muesume","mominphoenix","Jun 2019",5,"impressionist","unknown"
"33608","Classic must-see muesume","mominphoenix","Jun 2019",5,"collection","unknown"
"33609","Classic must-see muesume","mominphoenix","Jun 2019",5,"spend","unknown"
"33610","Classic must-see muesume","mominphoenix","Jun 2019",5,"day","unknown"
"33611","Crack for history makors","SeeHDub","Jun 2019",5,"possibly","unknown"
"33612","Crack for history makors","SeeHDub","Jun 2019",5,"type","unknown"
"33613","Crack for history makors","SeeHDub","Jun 2019",5,"justify","unknown"
"33614","Crack for history makors","SeeHDub","Jun 2019",5,"scope","unknown"
"33615","Crack for history makors","SeeHDub","Jun 2019",5,"museum","unknown"
"33616","Crack for history makors","SeeHDub","Jun 2019",5,"unlike","unknown"
"33617","Crack for history makors","SeeHDub","Jun 2019",5,"world","unknown"
"33618","Crack for history makors","SeeHDub","Jun 2019",5,"historical","unknown"
"33619","Crack for history makors","SeeHDub","Jun 2019",5,"era","unknown"
"33620","Crack for history makors","SeeHDub","Jun 2019",5,"ages","unknown"
"33621","Crack for history makors","SeeHDub","Jun 2019",5,"regions","unknown"
"33622","Crack for history makors","SeeHDub","Jun 2019",5,"accounted","unknown"
"33623","Crack for history makors","SeeHDub","Jun 2019",5,"mothership","unknown"
"33624","Crack for history makors","SeeHDub","Jun 2019",5,"history","unknown"
"33625","Crack for history makors","SeeHDub","Jun 2019",5,"due","unknown"
"33626","Crack for history makors","SeeHDub","Jun 2019",5,"justify","unknown"
"33627","Crack for history makors","SeeHDub","Jun 2019",5,"spend","unknown"
"33628","Crack for history makors","SeeHDub","Jun 2019",5,"day","unknown"
"33629","Crack for history makors","SeeHDub","Jun 2019",5,"hours","unknown"
"33630","Crack for history makors","SeeHDub","Jun 2019",5,"minimum","unknown"
"33631","Deep dive into history","Tsveti D","Jun 2019",4,"exhibitions","unknown"
"33632","Deep dive into history","Tsveti D","Jun 2019",4,"world","unknown"
"33633","Deep dive into history","Tsveti D","Jun 2019",4,"britainhowever","unknown"
"33634","Deep dive into history","Tsveti D","Jun 2019",4,"shown","unknown"
"33635","Deep dive into history","Tsveti D","Jun 2019",4,"conquered","unknown"
"33636","Deep dive into history","Tsveti D","Jun 2019",4,"lot","unknown"
"33637","Deep dive into history","Tsveti D","Jun 2019",4,"offer","unknown"
"33638","Amazing collection!","Vincent R","Jun 2019",5,"simply","unknown"
"33639","Amazing collection!","Vincent R","Jun 2019",5,"astonishing","surprise"
"33640","Amazing collection!","Vincent R","Jun 2019",5,"collection","unknown"
"33641","Amazing collection!","Vincent R","Jun 2019",5,"accumulated","unknown"
"33642","Amazing collection!","Vincent R","Jun 2019",5,"british","unknown"
"33643","Amazing collection!","Vincent R","Jun 2019",5,"empire","unknown"
"33644","Amazing collection!","Vincent R","Jun 2019",5,"bit","unknown"
"33645","Amazing collection!","Vincent R","Jun 2019",5,"prehistory","unknown"
"33646","Amazing collection!","Vincent R","Jun 2019",5,"century","unknown"
"33647","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"vast","unknown"
"33648","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"treasure","unknown"
"33649","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"house","unknown"
"33650","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"stuff","unknown"
"33651","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"pretty","unknown"
"33652","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"stolen","unknown"
"33653","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"british","unknown"
"33654","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"empire","unknown"
"33655","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"sorted","unknown"
"33656","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"catalogued","unknown"
"33657","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"offend","anger"
"33658","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"foreign","unknown"
"33659","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"friends","unknown"
"33660","Huge collection of imperial loot","Bill_scarborough","Jun 2019",5,"inconvenience","unknown"
"33661","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"you’ll","unknown"
"33662","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"tourist","unknown"
"33663","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"crowds","unknown"
"33664","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"matter","unknown"
"33665","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"reasonit’s","unknown"
"33666","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"amazing","surprise"
"33667","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"avoid","unknown"
"33668","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"main","unknown"
"33669","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"entrance","joy"
"33670","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"north","unknown"
"33671","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"south","unknown"
"33672","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"there’s","unknown"
